KPI-AIX-ALL-56,文件系统信息,文件系统信息,AixOSFileSystem,挂载点（key）,指标,id,,
KPI-AIX-ALL-57,文件系统信息,文件系统信息,AixOSFileSystem,文件系统使用量,指标,Used,MB,
KPI-AIX-ALL-58,文件系统信息,文件系统信息,AixOSFileSystem,inode使用率,指标,InodeUsedRate,%,
KPI-AIX-ALL-62,网络信息,网络接口信息,AixNetStat,接口名称（key）,静态属性,name,,
KPI-AIX-ALL-63,网络信息,网络接口信息,AixNetStat,入流量,指标,BytesRx,Kbps,
KPI-AIX-ALL-64,网络信息,网络接口信息,AixNetStat,出流量,指标,BytesTx,Kbps,
KPI-AIX-ALL-65,网络信息,网络接口信息,AixNetStat,网络接口状态,指标,State,,返回值：Down/Up/unknown/LinkDown
KPI-AIX-ALL-66,网络信息,网络流量统计,,网络入流量,指标,InOctets,Kbps,
KPI-AIX-ALL-67,网络信息,网络流量统计,,网络总流量,指标,Octets,Kbps,
KPI-AIX-ALL-68,网络信息,网络流量统计,,网络出流量,指标,OutOctets,Kbps,
KPI-AIX-ALL-69,进程,进程列表AixOSProcess,,进程名称（key）,JSON,CMD,,
KPI-AIX-ALL-70,进程,进程列表AixOSProcess,,进程拥有者的ID,JSON,PPID,,
KPI-AIX-ALL-71,进程,进程列表AixOSProcess,,进程ID（key）,JSON,PID,,
KPI-AIX-ALL-72,进程,进程列表AixOSProcess,,CPU使用率,JSON,CPU,%,
KPI-AIX-ALL-73,进程,进程列表AixOSProcess,,进程的内存使用率,JSON,MEMRatio,%,
KPI-AIX-ALL-74,进程,进程列表AixOSProcess,,进程请求的虚拟内存量,JSON,SZ,KB,
KPI-AIX-ALL-75,进程,进程列表AixOSProcess,,内存占用大小,JSON,MEM,KB,
KPI-AIX-ALL-76,进程,进程列表AixOSProcess,,持续运行时间,JSON,ElapsedTime,s,
KPI-AIX-ALL-77,进程,进程列表AixOSProcess,,进程状态,JSON,Status,,
KPI-AIX-ALL-78,进程,进程统计,,进程总数,指标,Process_Count,,
