KPI-linux-ALL-71,CPU信息,多CPU信息,LinuxOSCPUs,使用率,指标,CPU_Load,%,
KPI-linux-ALL-72, 内存信息 ,内存信息,,内存大小,指标,OSMEM_Total,MB,
KPI-linux-ALL-73, 内存信息 ,内存信息,,内存使用大小,指标,OSMEM_Used,MB,
KPI-linux-ALL-74, 内存信息 ,内存信息,,空闲内存大小,指标,OSMEM_Free,MB,
KPI-linux-ALL-75, 内存信息 ,内存信息,,内存使用率,指标,OSMEM_UsedRatio,%,
KPI-linux-ALL-76, 内存信息 ,交换区使用信息,,交换区总大小,指标,OSSwapInfo_Total,MB,
KPI-linux-ALL-77, 内存信息 ,交换区使用信息,,交换区已使用大小,指标,OSSwapInfo_Used,MB,
KPI-linux-ALL-78, 内存信息 ,交换区使用信息,,交换区使用率,指标,OSSwapInfo_UsedRatio,%,
KPI-linux-ALL-79, 内存信息 ,交换区使用信息,,换入分区速率,指标,OSSwapInfo_SwapIn,KB/s,
KPI-linux-ALL-80, 内存信息 ,交换区使用信息,,换出分区速率,指标,OSSwapInfo_SwapOut,KB/s,
KPI-linux-ALL-81,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,磁盘名称(key),静态属性,name,,
KPI-linux-ALL-82,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,繁忙率,指标,TmAct,%,
KPI-linux-ALL-83,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,读写速率,指标,Kbps,Kb/s,
KPI-linux-ALL-84,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,每秒传输次数,指标,Tps,次/s,
KPI-linux-ALL-85,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,读速率,指标,ReadRate,Kb/s,
KPI-linux-ALL-86,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,写速率,指标,WriteRate,Kb/s,
KPI-linux-ALL-87,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,队列平均长度,指标,Avque,个,
KPI-linux-ALL-88,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,平均等待时间,指标,Avwait,ms,
KPI-linux-ALL-89,IO信息,物理磁盘IO性能,LinuxOSDiskUtil,平均服务时间,指标,Avserv,ms,
KPI-linux-ALL-90,文件系统信息,文件系统统计,,所有文件系统总容量,指标,Storage_Total,MB,
KPI-linux-ALL-91,文件系统信息,文件系统统计,,所有文件系统使用量,指标,Storage_Used,MB,
KPI-linux-ALL-92,文件系统信息,文件系统统计,,所有文件系统使用率,指标,Storage_UsedRatio,%,
KPI-linux-ALL-93,文件系统信息,文件系统统计,,所有文件系统使用昨日增长量,指标,Storage_Used__Yesterday_Increment,MB,
KPI-linux-ALL-94,文件系统信息,文件系统统计,,所有文件系统使用昨日增长率,指标,Storage_Used__Yesterday_Rate,%,
KPI-linux-ALL-95,文件系统信息,文件系统统计,,所有文件系统使用周增长量,指标,Storage_Used__Week_Increment,MB,
KPI-linux-ALL-96,文件系统信息,文件系统统计,,所有文件系统使用周增长率,指标,Storage_Used__Week_Rate,%,
KPI-linux-ALL-97,文件系统信息,文件系统信息,LinuxOSFileSystem,文件系统名(key),静态属性,name,,
KPI-linux-ALL-98,文件系统信息,文件系统信息,LinuxOSFileSystem,总容量,指标,Total,MB,
KPI-linux-ALL-99,文件系统信息,文件系统信息,LinuxOSFileSystem,空闲量,指标,Free,MB,
KPI-linux-ALL-100,文件系统信息,文件系统信息,LinuxOSFileSystem,文件系统使用率,指标,UsedRatio,%,
KPI-linux-ALL-101,文件系统信息,文件系统信息,LinuxOSFileSystem,挂载点（key）,静态属性,id,,
KPI-linux-ALL-102,文件系统信息,文件系统信息,LinuxOSFileSystem,文件系统使用量,指标,Used,MB,
KPI-linux-ALL-103,文件系统信息,文件系统信息,LinuxOSFileSystem,inode使用率,指标,InodeUsedRate,%,
KPI-linux-ALL-107,网络信息,网络接口流量,NetworkPerformance,接口名称(key),静态属性,name,,
KPI-linux-ALL-108,网络信息,网络接口流量,NetworkPerformance,入流量,指标,ByteRx,Kbps,
KPI-linux-ALL-109,网络信息,网络接口流量,NetworkPerformance,出流量,指标,ByteTx,Kbps,
KPI-linux-ALL-124,网络信息,网络接口状态,LinuxNetStat,接口名称(key),静态属性,name,,
KPI-linux-ALL-110,网络信息,网络接口状态,LinuxNetStat,网络接口状态,指标,State,,返回值：Down/Up/unknown/LinkDown
KPI-linux-ALL-111,网络信息,网络流量统计,,网络入流量,指标,InOctets,Kbps,
KPI-linux-ALL-112,网络信息,网络流量统计,,网络总流量,指标,Octets,Kbps,
KPI-linux-ALL-113,网络信息,网络流量统计,,网络出流量,指标,OutOctets,Kbps,
KPI-linux-ALL-114,进程信息,系统的进程信息LinuxOSProcess,,进程名称,JSON,CMD,,
KPI-linux-ALL-115,进程信息,系统的进程信息LinuxOSProcess,,进程拥有者的ID,JSON,PPID,,
KPI-linux-ALL-116,进程信息,系统的进程信息LinuxOSProcess,,进程ID,JSON,PID,,
KPI-linux-ALL-117,进程信息,系统的进程信息LinuxOSProcess,,CPU使用率,JSON,CPU,%,
KPI-linux-ALL-118,进程信息,系统的进程信息LinuxOSProcess,,进程的内存使用率,JSON,MEMRatio,%,
KPI-linux-ALL-119,进程信息,系统的进程信息LinuxOSProcess,,进程请求的虚拟内存量(KB),JSON,SZ,KB,
KPI-linux-ALL-120,进程信息,系统的进程信息LinuxOSProcess,,内存占用大小(KB),JSON,MEM,KB,
KPI-linux-ALL-121,进程信息,系统的进程信息LinuxOSProcess,,持续运行时间,JSON,ElapsedTime,s,
KPI-linux-ALL-122,进程信息,系统的进程信息LinuxOSProcess,,进程状态,JSON,Status,,
KPI-linux-ALL-123,进程信息,进程统计,,进程总数,指标,Process_Count,,
