1	03086	05	12	16	18	26	30	13	107	17.83	27	1	5	-4	0	4	3	3	0	5	8	0	0	25	8	0	1	4
1	03087	02	03	04	05	24	28	13	66	11.00	26	2	4	-2	0	1	2	4	-2	5	7	3	1	26	19	0	1	1
1	03088	03	10	21	22	24	33	12	113	18.83	13	3	3	0	0	1	4	2	2	5	8	1	1	30	11	1	2	1
1	03089	18	19	21	26	27	33	16	144	24.00	34	4	2	2	2	0	6	0	6	6	6	2	2	15	6	2	2	1
1	04001	01	02	03	07	10	25	07	48	8.00	18	4	2	2	1	0	1	5	-4	6	9	2	1	24	15	0	0	1
1	04002	10	12	18	22	30	31	11	123	20.50	13	1	5	-4	0	4	4	2	2	4	8	1	1	21	8	0	1	0
1	04003	03	05	06	17	26	33	08	90	15.00	30	4	2	2	1	0	3	3	0	4	10	1	1	30	11	0	0	1
1	04004	10	19	22	23	25	29	09	128	21.33	28	4	2	2	2	0	5	1	4	5	7	1	1	19	9	0	0	1
1	04005	09	11	13	16	17	18	07	84	14.00	34	4	2	2	2	0	2	4	-2	6	4	2	1	9	3	0	0	3
1	04006	04	12	18	20	23	32	06	109	18.17	19	1	5	-4	0	3	4	2	2	5	8	0	0	28	9	0	1	2
1	04007	04	12	17	20	25	28	09	106	17.67	26	2	4	-2	0	1	4	2	2	6	3	0	0	24	8	3	3	1
1	04008	01	07	10	22	32	33	13	105	17.50	15	3	3	0	1	2	3	3	0	5	10	1	1	32	12	0	0	0
1	04009	01	09	10	16	22	24	11	82	13.67	22	2	4	-2	1	3	2	4	-2	6	7	1	1	23	8	2	3	1
1	04010	06	07	08	13	14	19	15	67	11.17	37	3	3	0	0	0	1	5	-4	6	4	3	2	13	5	0	0	1
1	04011	01	04	13	23	28	30	03	99	16.50	19	3	3	0	1	1	3	3	0	5	10	0	0	29	10	0	1	1
1	04012	01	07	27	30	31	33	08	129	21.50	19	5	1	4	3	0	4	2	2	4	7	1	1	32	20	1	2	2
1	04013	12	14	21	29	30	32	13	138	23.00	18	2	4	-2	1	2	4	2	2	5	7	1	1	20	8	0	1	3
1	04014	03	07	11	17	20	26	12	84	14.00	24	4	2	2	3	1	3	3	0	5	7	0	0	23	6	0	0	2
1	04015	01	03	05	18	22	23	13	72	12.00	22	4	2	2	2	1	3	3	0	5	7	1	1	22	13	0	1	1
1	04016	04	07	08	28	30	32	05	109	18.17	29	1	5	-4	0	3	3	3	0	5	7	1	1	28	20	0	0	1
1	04017	05	12	14	15	25	31	09	102	17.00	22	4	2	2	2	1	2	4	-2	4	9	1	1	26	10	0	0	2
1	04018	02	05	06	08	28	30	06	79	13.17	29	1	5	-4	0	3	2	4	-2	5	7	1	1	28	20	0	1	2
1	04019	05	10	11	23	24	32	04	105	17.50	15	3	3	0	1	1	3	3	0	6	8	2	2	27	12	0	1	1
1	04020	01	02	09	22	28	31	04	93	15.50	23	3	3	0	0	1	3	3	0	4	10	1	1	30	13	0	0	3
1	04021	05	09	11	17	26	27	10	95	15.83	35	5	1	4	3	0	3	3	0	5	9	1	1	22	9	0	1	1
1	04022	03	10	14	19	20	30	06	96	16.00	16	2	4	-2	0	2	3	3	0	4	7	1	1	27	10	0	0	1
